label	compound_name	inchi_key	adduct	mz	rt_peak	rt_min	rt_max	mz_tolerance	polarity	identification_notes	lcmsrun_source	rt_space
6-methyl-4-[(1-methyl-5-phenylimidazol-2-ylthio)methyl]hydroquinolin-2-one	6-methyl-4-[(1-methyl-5-phenylimidazol-2-ylthio)methyl]hydroquinolin-2-one	SWVUHHODQJZXJH-UHFFFAOYSA-N	[M+H]+	362.132183	3.8601971	3.6601971	4.0601971	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_168_P-21-R-H_1_Rg90to1350-CE102040--S1_Run845.mzML	HF_Aug2019
2-amino-4-(3-chlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b]pyran-3-car bonitrile	2-amino-4-(3-chlorophenyl)-6-(hydroxymethyl)-8-oxo-4h-pyrano[3,2-b]pyran-3-car bonitrile	IXOMHPDEPRMKFN-UHFFFAOYSA-N	[M+H]+	331.048035	3.86096382	3.66096382	4.06096382	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_171_P-22-R-C_1_Rg90to1350-CE102040--S1_Run860.mzML	HF_Aug2019
h-phe-betana	h-phe-betana	QUOLUWPVABJBKU-SFHVURJKSA-N	[M+H]+	291.149213	3.86157912	3.66157912	4.06157912	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_179_P-23-R-C_1_Rg90to1350-CE102040--S1_Run900.mzML	HF_Aug2019
6-chloro-4-hydroxy-7-methyl-3-nitrocoumarin	6-chloro-4-hydroxy-7-methyl-3-nitrocoumarin	ARQXTWGOJYMQRC-UHFFFAOYSA-N	[M+H]+	256.00075	3.86281373	3.66281373	4.06281373	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_247_P-31-R-G_1_Rg90to1350-CE102040--S1_Run1240.mzML	HF_Aug2019
doxepin	doxepin	ODQWQRRAPPTVAG-BOPFTXTBSA-N	[M+H]+	280.169590292	3.863463121533151	3.363463121533151	4.363463121533151	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_20_MS-P2-C11_1_Rg80to1200-CE102040norm--S1_Run113.h5	HF_Aug2019
n-cyclopentyl-2-{4-[(6-ethoxy-2-oxochromen-4-yl)methyl]piperazinyl}acetamide	n-cyclopentyl-2-{4-[(6-ethoxy-2-oxochromen-4-yl)methyl]piperazinyl}acetamide	BYDHVAGYYBKKKU-UHFFFAOYSA-N	[M+H]+	414.238757	3.86432526	3.66432526	4.06432526	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_149_P-19-R-E_1_Rg90to1350-CE102040--S1_Run750.mzML	HF_Aug2019
oridonin	oridonin	SDHTXBWLVGWJFT-XKCURVIJSA-N	[M+H-H2O]+	347.1852886	3.86488146	3.664881459	4.064881459	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_20_P-3-R-D_1_Rg90to1350-CE102040--S1_Run105.mzML	HF_Aug2019
vindoline	vindoline	CXBGOBGJHGGWIE-ACSXSLCXSA-N	[M+H]+	457.233337	3.86632138	3.666321384	4.06632138	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_39_P-5-R-G_1_Rg90to1350-CE102040--S1_Run200.mzML	HF_Aug2019
2-[(2-oxo-4-hydroquinolyl)methyl]-4,7,3a,7a-tetrahydroisoindole-1,3-dione	2-[(2-oxo-4-hydroquinolyl)methyl]-4,7,3a,7a-tetrahydroisoindole-1,3-dione	BZSGALZQKCIGFF-UHFFFAOYSA-N	[M+H]+	309.1233924	3.86680628	3.66680628	4.06680628	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_242_P-31-R-B_1_Rg90to1350-CE102040--S1_Run1215.mzML	HF_Aug2019
n-[3-(trifluoromethyl)phenyl]quinazolin-4-amine	n-[3-(trifluoromethyl)phenyl]quinazolin-4-amine	VCOMYMMMFREKQC-UHFFFAOYSA-N	[M+H]+	290.089982	3.86780375	3.667803752	4.06780375	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_95_P-12-R-G_1_Rg90to1350-CE102040--S1_Run480.mzML	HF_Aug2019
n-[(7-methyl-3-oxo-3,4-dihydro-2h-1,4-benzoxazin-6-yl)sulfonyl]tryptophan	n-[(7-methyl-3-oxo-3,4-dihydro-2h-1,4-benzoxazin-6-yl)sulfonyl]tryptophan	RAMKHWNEZHGHEH-UHFFFAOYSA-N	[M+H]+	430.106756	3.86932844	3.66932844	4.06932844	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_92_P-12-R-D_1_Rg90to1350-CE102040--S1_Run465.mzML	HF_Aug2019
rubescensin a	rubescensin a	SDHTXBWLVGWJFT-LTLIZFCHSA-N	[M+H-H2O]+	347.1852886	3.86942393	3.669423928	4.06942393	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_38_P-5-R-F_1_Rg90to1350-CE102040--S1_Run195.mzML	HF_Aug2019
(2r)-2-{[(7-hydroxy-2-oxo-4-phenylchromen-8-yl)methyl]amino}-4-methylpentanoic acid	(2r)-2-{[(7-hydroxy-2-oxo-4-phenylchromen-8-yl)methyl]amino}-4-methylpentanoic acid	KKAMOXGUTPOGNY-GOSISDBHSA-N	[M+H]+	382.164923	3.86957211	3.66957211	4.06957211	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_45_P-6-R-E_1_Rg90to1350-CE102040--S1_Run230.mzML	HF_Aug2019
abscisic acid	abscisic acid	JLIDBLDQVAYHNE-YKALOCIXSA-N	[M+H-H2O]+	247.132859	3.87159876	3.67159876	4.07159876	5.0	positive		20190221_KBL_TN-KZ_EMA_KZStds_Vials1to18_QE-HF_C18_USDAY46910_POS_MSMS_8_KZ-stds-100MeOH_1_Rg70to1050-CE102040--S1_Run46.mzML	HF_Aug2019
methyl 2-{2-[6-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-azabicyclo[4.4.0]dec-3- yl]acetylamino}-3-indol-3-ylpropanoate	methyl 2-{2-[6-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-azabicyclo[4.4.0]dec-3- yl]acetylamino}-3-indol-3-ylpropanoate	GTSHSTJFTSYFBU-UHFFFAOYSA-N	[M+H]+	536.275536	3.87179437	3.671794374	4.071794374	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_133_P-17-R-E_1_Rg90to1350-CE102040--S1_Run670.mzML	HF_Aug2019
himbacine	himbacine	FMPNFDSPHNUFOS-LPJDIUFZSA-N	[M+H]+	346.2740794	3.87362551	3.673625513	4.07362551	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_6_P-1-R-F_1_Rg90to1350-CE102040--S1_Run35.mzML	HF_Aug2019
methyl 1-(2-methoxyphenyl)-1,2,3,4-tetrahydrobeta-carboline-3-carboxylate	methyl 1-(2-methoxyphenyl)-1,2,3,4-tetrahydrobeta-carboline-3-carboxylate	HEJJVRDMWRVRCQ-UHFFFAOYSA-N	[M+H]+	337.1546925	3.87518685	3.67518685	4.07518685	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_99_P-13-R-C_1_Rg90to1350-CE102040--S1_Run500.mzML	HF_Aug2019
2-acetyl-1,2,3,4-tetrahydroisoquinoline	2-acetyl-1,2,3,4-tetrahydroisoquinoline	JBPPSLURCSFQDH-UHFFFAOYSA-N	[M+H]+	176.107014	3.87598806	3.675988062	4.075988062	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_52_P-7-R-D_1_Rg90to1350-CE102040--S1_Run265.mzML	HF_Aug2019
n-(2-fluorophenyl)-2-[4-(n-methylcarbamoyl)-2-oxohydroquinolyl]acetamide	n-(2-fluorophenyl)-2-[4-(n-methylcarbamoyl)-2-oxohydroquinolyl]acetamide	VANJWFFNBHWHQE-UHFFFAOYSA-N	[M+H]+	354.1248696	3.87604754	3.676047538	4.07604754	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_146_P-19-R-B_1_Rg90to1350-CE102040--S1_Run735.mzML	HF_Aug2019
(8-ethoxy-2-oxochromen-3-yl)-n-(2-pyridylmethyl)carboxamide	(8-ethoxy-2-oxochromen-3-yl)-n-(2-pyridylmethyl)carboxamide	MPZPYYQORYBSPT-UHFFFAOYSA-N	[M+H]+	325.118307	3.87667498	3.67667498	4.07667498	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_293_P-37-R-E_1_Rg90to1350-CE102040--S1_Run1470.mzML	HF_Aug2019
acridone	acridone	FZEYVTFCMJSGMP-UHFFFAOYSA-N	[M+H]+	196.075714	3.87799227	3.67799227	4.07799227	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_13_P-2-R-E_1_Rg90to1350-CE102040--S1_Run70.mzML	HF_Aug2019
2,7-diamino-4-(3,4,5-trimethoxyphenyl)-4h-chromene-3-carbonitrile	2,7-diamino-4-(3,4,5-trimethoxyphenyl)-4h-chromene-3-carbonitrile	DFKOPXRKBDNAIH-UHFFFAOYSA-N	[M+H]+	354.144856	3.8795054	3.6795054	4.0795054	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_108_P-14-R-D_1_Rg90to1350-CE102040--S1_Run545.mzML	HF_Aug2019
6-amino-4-(3-hydroxy-4-methoxyphenyl)-3-propyl-4h-pyrano[2,3-c]pyrazole-5-carb onitrile	6-amino-4-(3-hydroxy-4-methoxyphenyl)-3-propyl-4h-pyrano[2,3-c]pyrazole-5-carb onitrile	VQEDFYBLQJNFSJ-UHFFFAOYSA-N	[M+H]+	327.14519	3.88070036	3.68070036	4.08070036	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_114_P-15-R-B_1_Rg90to1350-CE102040--S1_Run575.mzML	HF_Aug2019
6-chloro-3-[4-(2-hydroxyethyl)piperazinyl]-4-phenylhydroquinolin-2-one	6-chloro-3-[4-(2-hydroxyethyl)piperazinyl]-4-phenylhydroquinolin-2-one	XLYSDMZAMKIWBN-UHFFFAOYSA-N	[M+H]+	384.147355	3.8813813	3.6813813	4.0813813	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_286_P-36-R-F_1_Rg90to1350-CE102040--S1_Run1435.mzML	HF_Aug2019
boc-l-tyrosine	boc-l-tyrosine	CNBUSIJNWNXLQQ-NSHDSACASA-N	[M+Na]+	304.115523	3.88158499	3.681584989	4.081584989	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_240_P-30-R-H_1_Rg90to1350-CE102040--S1_Run1205.mzML	HF_Aug2019
2-[6-hydroxy-2-(3,4,5-trimethoxyphenyl)-3-azabicyclo[4.4.0]dec-3-yl]-n-(4-meth oxyphenyl)acetamide	2-[6-hydroxy-2-(3,4,5-trimethoxyphenyl)-3-azabicyclo[4.4.0]dec-3-yl]-n-(4-meth oxyphenyl)acetamide	VZZQGYIEVFTSFW-UHFFFAOYSA-N	[M+H]+	485.264637	3.88234427	3.682344269	4.08234427	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_131_P-17-R-C_1_Rg90to1350-CE102040--S1_Run660.mzML	HF_Aug2019
5-acetyl-2h-benzo[d]1,3-dioxolene	5-acetyl-2h-benzo[d]1,3-dioxolene	BMHMKWXYXFBWMI-UHFFFAOYSA-N	[M+H]+	165.054644	3.88305039	3.683050386	4.08305039	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_234_P-30-R-B_1_Rg90to1350-CE102040--S1_Run1175.mzML	HF_Aug2019
colchicine	colchicine	IAKHMKGGTNLKSZ-INIZCTEOSA-N	[M+H]+	400.17546352	3.884652773856624	3.384652773856624	4.384652773856624	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_14_MS-P2-C5_1_Rg80to1200-CE102040norm--S1_Run81.h5	HF_Aug2019
moricizine	moricizine	FUBVWMNBEHXPSU-UHFFFAOYSA-N	[M+H]+	428.163877	3.8846858	3.684685802	4.0846858	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_13_P-2-R-E_1_Rg90to1350-CE102040--S1_Run70.mzML	HF_Aug2019
n-(5,6-dimethoxy-3-oxo-1,3-dihydro-2-benzofuran-4-yl)-3,4-dimethoxybenzamide	n-(5,6-dimethoxy-3-oxo-1,3-dihydro-2-benzofuran-4-yl)-3,4-dimethoxybenzamide	XNEFJIBAXHRUDB-UHFFFAOYSA-N	[M+H]+	374.123452	3.88479987	3.68479987	4.08479987	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_115_P-15-R-C_1_Rg90to1350-CE102040--S1_Run580.mzML	HF_Aug2019
colchicine	colchicine	IAKHMKGGTNLKSZ-UHFFFAOYSA-N	[M+H]+	400.175488	3.88848962	3.68848962	4.08848962	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_19_P-3-R-C_1_Rg90to1350-CE102040--S1_Run100.mzML	HF_Aug2019
haloperidol	haloperidol	LNEPOXFFQSENCJ-UHFFFAOYSA-N	[M+H]+	376.147410876	3.8894834355051504	3.3894834355051504	4.38948343550515	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_25_MS-P3-C6_1_Rg80to1200-CE102040norm--S1_Run138.h5	HF_Aug2019
3-benzothiazol-2-yl-7-hydroxy-8-[(4-methylpiperazinyl)methyl]chromen-2-one	3-benzothiazol-2-yl-7-hydroxy-8-[(4-methylpiperazinyl)methyl]chromen-2-one	ZEXHOJSTSDCKLT-UHFFFAOYSA-N	[M+H]+	408.137663	3.88959283	3.68959283	4.08959283	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_270_P-34-R-F_1_Rg90to1350-CE102040--S1_Run1355.mzML	HF_Aug2019
protoveratrine b	protoveratrine b	BFLXOMFFVWQPAZ-FUPIGGFESA-N	[M+H]+	810.42707	3.89000384	3.690003835	4.09000384	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_32_P-4-R-H_1_Rg90to1350-CE102040--S1_Run165.mzML	HF_Aug2019
6-methoxy-4-{[4-(4-methylbenzyl)piperazin-1-yl]methyl}-2h-chromen-2-one	6-methoxy-4-{[4-(4-methylbenzyl)piperazin-1-yl]methyl}-2h-chromen-2-one	VLONLABMZBDAOH-UHFFFAOYSA-N	[M+H]+	379.201643	3.89255591	3.69255591	4.09255591	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_134_P-17-R-F_1_Rg90to1350-CE102040--S1_Run675.mzML	HF_Aug2019
4-formyl-2-methoxyphenyl morpholine-4-carboxylate	4-formyl-2-methoxyphenyl morpholine-4-carboxylate	BDDRVKWDFUPFJD-UHFFFAOYSA-N	[M+H]+	266.102323	3.89632501	3.69632501	4.09632501	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_278_P-35-R-F_1_Rg90to1350-CE102040--S1_Run1395.mzML	HF_Aug2019
n-(5,6-dimethoxy-3-oxohydroisobenzofuran-4-yl)(2-methyl(3-furyl))carboxamide	n-(5,6-dimethoxy-3-oxohydroisobenzofuran-4-yl)(2-methyl(3-furyl))carboxamide	PFHYNRPYBYAIBK-UHFFFAOYSA-N	[M+H]+	318.097237	3.89710732	3.69710732	4.09710732	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_224_P-28-R-H_1_Rg90to1350-CE102040--S1_Run1125.mzML	HF_Aug2019
(2s)-1-[(3-amino-4,6-dimethylthiopheno[2,3-b]pyridin-2-yl)carbonyl]pyrrolidine -2-carboxylic acid	(2s)-1-[(3-amino-4,6-dimethylthiopheno[2,3-b]pyridin-2-yl)carbonyl]pyrrolidine -2-carboxylic acid	ITJZBFQIKZAEDC-VIFPVBQESA-N	[M+H]+	320.106362	3.90047313	3.70047313	4.10047313	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_99_P-13-R-C_1_Rg90to1350-CE102040--S1_Run500.mzML	HF_Aug2019
haplopine	haplopine	LJKPBWHZRNQEMO-UHFFFAOYSA-N	[M+H]+	246.076108	3.90293091	3.70293091	4.10293091	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_58_P-8-R-B_1_Rg90to1350-CE102040--S1_Run295.mzML	HF_Aug2019
3-(4-methoxyphenyl)propionic acid	3-(4-methoxyphenyl)propionic acid	FIUFLISGGHNPSM-UHFFFAOYSA-N	[M-H+2Na]+	225.049744	3.90338891	3.70338891	4.10338891	5.0	positive		20190206_KBL_TN_EMA_TimTec-NPL800_PL1to10_QE-HF_C18-USDAY46910_Stds1_POS_MSMS_71_P-9-R-G_1_Rg90to1350-CE102040--S1_Run360.mzML	HF_Aug2019
3,7,3'-trihydroxyflavone	3,7,3'-trihydroxyflavone	PSGKFXVPVUNGDT-UHFFFAOYSA-N	[M+H]+	271.0601234	3.90753382	3.70753382	4.10753382	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_20_P-3-R-D_1_Rg90to1350-CE102040--S1_Run105.mzML	HF_Aug2019
chlorzoxazone	chlorzoxazone	TZFWDZFKRBELIQ-UHFFFAOYSA-N	[M+H]+	170.000332048	3.908499148923247	3.4084991489232466	4.408499148923246	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_13_MS-P2-C4_1_Rg80to1200-CE102040norm--S1_Run76.h5	HF_Aug2019
6,7,3'-trihydroxyflavone	6,7,3'-trihydroxyflavone	YLQLFNHURAYJDR-UHFFFAOYSA-N	[M+H]+	271.0601234	3.90970158	3.70970158	4.10970158	5.0	positive		20190201_KBL_TN_EMA_TimTec-FL500_PL1to7_QEHF_C18-USDAY46910_Stds1_POS_MSMS_19_P-3-R-C_1_Rg90to1350-CE102040--S1_Run100.mzML	HF_Aug2019
3-methoxy-n-[4-(morpholin-4-ylmethyl)phenyl]naphthalene-2-carboxamide	3-methoxy-n-[4-(morpholin-4-ylmethyl)phenyl]naphthalene-2-carboxamide	CBFCUSQKTDQXKC-UHFFFAOYSA-N	[M+H]+	377.185993	3.910133	3.710133	4.110133	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_284_P-36-R-D_1_Rg90to1350-CE102040--S1_Run1425.mzML	HF_Aug2019
4-(3,4-dimethoxybenzoyl)-3-furoic acid	4-(3,4-dimethoxybenzoyl)-3-furoic acid	DZFTYZDYCLRQLQ-UHFFFAOYSA-N	[M+H]+	277.070688	3.91024981	3.71024981	4.11024981	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_235_P-30-R-C_1_Rg90to1350-CE102040--S1_Run1180.mzML	HF_Aug2019
4-(4-ethoxycarbonylanilino)-4-oxobutanoic acid	4-(4-ethoxycarbonylanilino)-4-oxobutanoic acid	SOHDJPBMTCUKLK-UHFFFAOYSA-N	[M+H]+	266.102323	3.91025578	3.71025578	4.11025578	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_66_P-9-R-B_1_Rg90to1350-CE102040--S1_Run335.mzML	HF_Aug2019
{6-[3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-4-oxochromen-7-yloxy ]-3,4-dihydroxy-5-(3,4,5-trihydroxy-6-methyl(2h-3,4,5,6-tetrahydropyran-2-yl)o xy)-2h-3,4,5,6-tetrahydropyran-2-yl}methyl acetate	{6-[3,5-dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-4-oxochromen-7-yloxy ]-3,4-dihydroxy-5-(3,4,5-trihydroxy-6-methyl(2h-3,4,5,6-tetrahydropyran-2-yl)o xy)-2h-3,4,5,6-tetrahydropyran-2-yl}methyl acetate	JGGRFKDDIGORCC-UHFFFAOYSA-N	[M+H]+	697.197464	3.91034701	3.71034701	4.11034701	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_169_P-22-R-A_1_Rg90to1350-CE102040--S1_Run850.mzML	HF_Aug2019
2-(2-furylcarbonylamino)-3-indol-3-ylpropanoic acid	2-(2-furylcarbonylamino)-3-indol-3-ylpropanoic acid	MZLDSYCNJZQTAJ-UHFFFAOYSA-N	[M+H]+	299.1026569	3.9115599	3.711559899	4.111559899	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_31_P-4-R-G_1_Rg90to1350-CE102040--S1_Run160.mzML	HF_Aug2019
andrographolide	andrographolide	BOJKULTULYSRAS-OTESTREVSA-N	[M+H-H2O]+	333.2060241	3.91284389	3.71284389	4.11284389	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_24_P-3-R-H_1_Rg90to1350-CE102040--S1_Run125.mzML	HF_Aug2019
(octahydroquinolizin-1-yl)methyl 3-bromobenzoate	(octahydroquinolizin-1-yl)methyl 3-bromobenzoate	AGZJPXXQAWUYDC-UHFFFAOYSA-N	[M+H]+	352.090691	3.91332016	3.71332016	4.11332016	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_274_P-35-R-B_1_Rg90to1350-CE102040--S1_Run1375.mzML	HF_Aug2019
2-methoxy-1-(methylethoxy)-4-(1,2,3,4-tetrahydrobeta-carbolinyl)benzene	2-methoxy-1-(methylethoxy)-4-(1,2,3,4-tetrahydrobeta-carbolinyl)benzene	KQCQEDQQQAKBDX-UHFFFAOYSA-N	[M+H]+	337.191078	3.91385782	3.71385782	4.11385782	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_171_P-22-R-C_1_Rg90to1350-CE102040--S1_Run860.mzML	HF_Aug2019
n-(3-chloro-4-methoxyphenyl)-2-(9-methyl-6-oxohydropurin-8-ylthio)acetamide	n-(3-chloro-4-methoxyphenyl)-2-(9-methyl-6-oxohydropurin-8-ylthio)acetamide	URCCKBMTYIBAAH-UHFFFAOYSA-N	[M+H]+	380.057888	3.91498477	3.71498477	4.11498477	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_165_P-21-R-E_1_Rg90to1350-CE102040--S1_Run830.mzML	HF_Aug2019
n-[(6,7-dimethoxyisoquinolyl)(3,4-dimethoxyphenyl)methyl]-2-methylpropanamide	n-[(6,7-dimethoxyisoquinolyl)(3,4-dimethoxyphenyl)methyl]-2-methylpropanamide	GQDLPNHRNYTHJA-UHFFFAOYSA-N	[M+H]+	425.207122	3.91506091	3.715060912	4.11506091	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_158_P-20-R-F_1_Rg90to1350-CE102040--S1_Run795.mzML	HF_Aug2019
ethyl 2-[(3-methoxybenzoyl)amino]acetate	ethyl 2-[(3-methoxybenzoyl)amino]acetate	DCKSICRIKDQGSP-UHFFFAOYSA-N	[M+H]+	238.107408	3.91932976	3.71932976	4.11932976	5.0	positive		20190315_KBL-AK_TN_EMA_TimTec-NPL3000_PL1to38_QE-HF_C18_USDAY47548_POS_MSMS_50_P-7-R-B_1_Rg90to1350-CE102040--S1_Run255.mzML	HF_Aug2019
wedelolactone	wedelolactone	XQDCKJKKMFWXGB-UHFFFAOYSA-N	[M+H]+	315.0499527	3.92097298	3.72097298	4.12097298	5.0	positive		20190115_KBL_TN_EMA_Enzo_Pl1to6_QE-HF_C18_USDAY46918_Stds1_POS_MSMS_12_P-2-R-D_1_Rg90to1350-CE102040--S1_Run65.mzML	HF_Aug2019
benzocaine	benzocaine	BLFLLBZGZJTVJG-UHFFFAOYSA-N	[M+H]+	166.086254592	3.9221577551979703	3.4221577551979707	4.42215775519797	5.0	positive		/global/cfs/cdirs/metatlas/raw_data/jgi/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328/20250410_JGI_BerkLab_507792_MicroSourceStds_P1toP5-AbsNorm_EXP120B_C18_USDAY91328_POS_MS2_5_MS-P1-C6_1_Rg80to1200-CE102040norm--S1_Run34.h5	HF_Aug2019
